ed_id,ed_name,county,population_2006,score_2016,decile_2016,population_2011,score_2011,decile_2011,population_2016,score_2016,decile_2016
E29001,Ardnaree South Urban,Mayo,2582,4.761770371,10,2455,3.755641539,10,2420,4.29476392,10
E29002,Ballina Urban,Mayo,4280,3.287654995,10,4021,2.661673723,10,4144,3.544706828,10
E29003,Castlebar Urban,Mayo,6185,1.48809499,9,6049,1.810429711,9,6163,2.256082432,10
E29004,Westport Urban,Mayo,5163,0.816326469,8,5543,0.903186652,8,5847,0.881944186,9
E29005,Ardagh,Mayo,334,-0.922185011,4,347,-1.115181543,3,359,-1.155177431,2
E29006,Ardnaree North,Mayo,968,-0.963378936,3,986,-1.521200162,2,966,-1.095727139,3
E29007,Ardnaree South Rural,Mayo,2446,-0.681599512,5,2928,-1.011119243,3,3084,-0.615113363,5
E29008,Attymass East,Mayo,405,0.722834505,8,393,0.144923113,7,383,0.281240043,8
E29009,Attymass West,Mayo,229,0.510010227,8,241,0.426418073,8,236,0.271607222,8
E29010,Ballina Rural,Mayo,2548,-0.546835887,5,2905,-0.187523935,6,2985,0.265174043,8
E29011,Ballycastle,Mayo,633,0.348769213,8,659,0.808869087,8,615,0.951477442,9
E29012,Ballysakeery,Mayo,548,-0.233726842,6,589,-0.691515033,4,613,0.024811832,7
E29013,Béal Deirg Mór,Mayo,179,0.92868846,9,175,1.211180794,9,157,1.007579087,9
E29014,Bunaveela,Mayo,108,1.040671326,9,94,-0.014585284,7,81,0.932809911,9
E29015,Carrowmore,Mayo,850,-0.232014663,6,917,-0.71579552,4,909,-0.531635488,5
E29016,Crossmolina North,Mayo,960,1.142028233,9,1032,0.752231106,8,1061,0.482317111,8
E29017,Crossmolina South,Mayo,810,-0.966100651,3,878,-0.653670153,5,824,-0.700605457,5
E29018,Deel,Mayo,511,0.380370327,8,532,-0.014255915,7,481,0.180729691,7
E29019,Derry,Mayo,216,1.204007541,9,195,1.086532412,9,175,1.087697863,9
E29020,Fortland,Mayo,480,-0.681207725,5,551,-1.744515032,1,564,-0.883344665,4
E29021,Kilfian East,Mayo,219,0.072132997,7,226,-0.22157938,6,240,-0.209506949,6
E29022,Kilfian South,Mayo,246,0.053355877,7,259,0.007153469,7,250,0.205262394,7
E29023,Kilfian West,Mayo,133,0.812348659,8,134,1.189439364,9,109,0.254723197,7
E29024,Kilgarvan,Mayo,773,-0.296565402,6,801,0.415058318,8,747,0.374613251,8
E29025,Killala,Mayo,1256,1.204415014,9,1310,0.839259564,8,1256,0.999947958,9
E29026,Lackan North,Mayo,354,0.068769498,7,351,-0.323202881,6,305,0.115354995,7
E29027,Lackan South,Mayo,435,0.634265505,8,445,0.762832391,8,428,0.478429582,8
E29028,Letterbrick,Mayo,162,1.410558027,9,154,-0.044536317,7,125,0.100800008,7
E29029,Mount Falcon,Mayo,1218,-0.542210917,5,1297,-0.450325719,5,1259,-0.17738822,6
E29030,Rathoma,Mayo,218,-0.69359489,5,239,-0.634283609,5,217,-0.045503508,7
E29031,Sallymount,Mayo,446,0.208912549,7,474,-0.142247433,6,480,0.205458178,7
E29032,Sraheen,Mayo,1054,0.270617024,8,1189,0.245578765,7,1145,0.239298386,7
E29033,Baile an Chalaidh,Mayo,261,0.394763234,8,226,-0.087769394,7,220,-0.38322282,6
E29034,Ballinrobe,Mayo,3155,0.732398803,8,3678,0.791653839,8,3770,0.810212325,8
E29035,Baile Óbha,Mayo,221,-0.535146361,5,215,-0.256479054,6,206,-0.716055897,5
E29036,Burriscarra,Mayo,442,-0.737008251,4,440,-0.491757884,5,423,-0.417868411,6
E29037,An Cheapaigh Dhuibh,Mayo,340,0.373741308,8,342,0.151640411,7,372,0.232017067,7
E29038,Cong,Mayo,739,-0.508912501,5,823,-1.332641054,2,864,-0.915269188,4
E29039,Coonard,Mayo,270,0.095768864,7,279,-0.792684661,4,272,-0.648462195,5
E29040,Dalgan,Mayo,1099,-0.928876458,4,1108,-0.374322227,6,1117,-0.310775093,6
E29041,Hollymount,Mayo,766,-0.522258991,5,823,-0.79776482,4,799,-0.78936236,4
E29042,Houndswood,Mayo,601,-1.135339715,3,648,-1.023814254,3,646,-1.498268185,1
E29043,Kilcommon,Mayo,652,-0.970411246,3,692,-1.070598437,3,663,-0.940422163,3
E29044,Kilmaine,Mayo,964,0.074819858,7,988,-0.578427125,5,960,-0.197210146,6
E29045,Neale,Mayo,685,-1.151914695,3,773,-1.139567072,3,786,-1.14881728,3
E29046,Newbrook,Mayo,518,-1.103857959,3,531,-1.414419418,2,521,-1.273540636,2
E29047,Abhainn Bhrain,Mayo,248,-0.009476643,7,241,0.658998744,8,200,-0.524547945,5
E29048,Partraí,Mayo,493,-1.052254112,3,562,-1.276662106,2,561,-0.916643764,4
E29049,Roslee,Mayo,392,-1.201353928,2,413,0.240210799,7,432,-0.417214214,6
E29050,Shrule,Mayo,1070,-1.36849989,2,1131,-1.132616045,3,1159,-1.080182033,3
E29051,An Geata Mór Thuaidh,Mayo,843,0.53729129,8,976,1.360038684,9,939,0.759845276,8
E29052,An Geata Mór Theas,Mayo,921,1.558225164,9,914,1.616577768,9,980,1.848865401,9
E29053,Bangor,Mayo,478,2.63167637,10,465,2.409072217,10,467,2.039397406,9
E29054,Barr Rúscaí,Mayo,109,0.410416411,8,113,0.315683883,7,100,0.625865599,8
E29055,Béal an Mhuirthead,Mayo,2011,1.126662787,9,2073,0.985557583,9,1954,1.123686568,9
E29056,Gleann na Muaidhe,Mayo,251,2.778366343,10,243,2.745167906,10,215,3.113250462,10
E29057,Gleann Chaisil,Mayo,520,1.628391397,9,526,1.440914545,9,493,0.970540424,9
E29058/29065,Glenco/Sheskin,Mayo,117,1.371899257,9,97,1.23461153,9,91,-0.214539714,6
E29059,Guala Mhór,Mayo,155,1.288916092,9,129,0.400190453,8,135,0.187957551,7
E29060,Cnoc an Daimh,Mayo,356,3.567017421,10,358,3.143459467,10,337,3.802344577,10
E29061,Cnoc na Lobhar,Mayo,857,4.637990673,10,831,3.977310324,10,757,3.09467434,10
E29062,Moing na Bó,Mayo,326,2.736250449,10,282,2.980016715,10,241,2.630442721,10
E29063,Na Monga,Mayo,237,1.667543956,9,252,2.54907129,10,221,1.717401651,9
E29064,Cnoc na Ráithe,Mayo,742,2.423649458,10,746,2.9920047,10,712,2.81586079,10
E29066,Addergoole,Mayo,772,-0.581192957,5,861,-0.210755642,6,837,-0.301706391,6
E29067,Balla,Mayo,1362,-0.415348193,6,1477,-0.588999557,5,1556,-0.308404908,6
E29068,Ballinafad,Mayo,506,-0.93698315,4,606,-1.139105271,3,589,-1.008659594,3
E29069,Ballyhean,Mayo,532,-0.905583634,4,610,-1.223314279,2,588,-1.360452196,2
E29070,Ballynagoraher,Mayo,357,0.436600672,8,358,-0.102653662,7,354,-0.735496073,4
E29071,Bellavary,Mayo,938,-0.123754364,7,1007,-0.451837545,5,1038,-0.718667103,4
E29072,Breaghwy,Mayo,1703,-1.513263738,1,1755,-1.681729422,1,1833,-1.563366689,1
E29073,Burren,Mayo,292,-0.133978188,7,300,-0.872856724,4,312,-1.118712171,3
E29074,Castlebar Rural,Mayo,6841,-0.425328741,6,7209,-0.040513287,7,7308,-0.057993125,7
E29075,Clogher,Mayo,495,-0.757277763,4,552,-0.634686655,5,551,-1.231949999,2
E29076,Cloonkeen,Mayo,766,-0.988079064,3,778,-1.19405281,3,795,-0.949262872,3
E29077,Croaghmoyle,Mayo,162,0.711489632,8,166,0.251564001,7,172,-0.32048068,6
E29078,Killavally,Mayo,454,-0.782595931,4,460,-0.384459871,6,485,-1.425284097,2
E29079,Manulla,Mayo,856,-0.6252187,5,987,-1.2511777,2,985,-0.926975602,4
E29080,Pontoon,Mayo,417,0.406245136,8,473,0.316359145,7,486,-0.217599383,6
E29081,Strade,Mayo,570,-0.743409294,4,590,-0.206216251,6,602,0.082373036,7
E29082,Tamhnaigh na Graí,Mayo,360,-0.699333019,5,361,-0.218812778,6,352,-0.64909799,5
E29083,Turlough,Mayo,1229,-1.152254465,3,1465,-1.520765138,2,1446,-1.508280862,1
E29084,Ballindine,Mayo,796,-0.405803581,6,823,-0.669335346,4,823,-0.733374875,4
E29085,Ballyhaunis,Mayo,2598,1.882470855,9,2994,1.338455479,9,3057,2.305625157,10
E29086,Ballyhowly,Mayo,494,-0.066312684,7,464,-0.995814094,3,438,-0.992906973,3
E29087,Bekan,Mayo,718,-0.579518837,5,756,-0.172209115,6,744,-0.494243939,5
E29088,Caraun,Mayo,346,-0.962643741,3,343,-1.092329253,3,367,-1.2873376,2
E29089,Claremorris,Mayo,3170,0.194773285,7,3987,0.676885045,8,4308,1.069768141,9
E29090,Cloghermore,Mayo,168,-0.415360655,6,163,-0.596837731,5,161,-0.157504398,6
E29091,Course,Mayo,443,-0.48786176,5,450,-0.518248141,5,415,-0.488577811,5
E29092,Crossboyne,Mayo,599,-1.411936877,2,585,-1.548167658,1,580,-1.657607852,1
E29093,Culnacleha,Mayo,484,-0.540518603,5,477,-0.98929396,3,460,-0.755567793,4
E29094,Garrymore,Mayo,455,-0.546029062,5,465,-1.016747338,3,460,-0.09134265,7
E29095,Kilcolman,Mayo,452,-0.970184573,3,523,-1.114110235,3,459,-0.674761872,5
E29096,Kilvine,Mayo,607,-0.442729995,6,587,-0.284112,6,621,-0.241771127,6
E29097,Knock North,Mayo,699,-0.081489109,7,840,-0.431509988,5,972,0.322974533,8
E29098,Knock South,Mayo,747,-0.843056148,4,730,-1.113012112,3,748,-0.73434399,4
E29099,Loughanboy,Mayo,354,-0.61284931,5,358,0.093860754,7,335,0.120369678,7
E29100,Mayo,Mayo,426,-0.689855613,5,438,-0.770425858,4,447,-0.935488173,3
E29101,Murneen,Mayo,420,-0.857858248,4,396,-1.162705773,3,356,-0.534165286,5
E29102,Tagheen,Mayo,201,-1.014132998,3,197,-0.824862795,4,168,-0.694000646,5
E29103,Aghamore,Mayo,620,-0.126346528,7,626,-0.35485114,6,618,0.125583146,7
E29104,Ballinamore,Mayo,353,-0.694112592,5,388,-1.084721404,3,354,-1.389139252,2
E29105,Bohola,Mayo,225,-0.436572823,6,309,-0.62143357,5,310,-0.011762755,7
E29106,Brackloon,Mayo,603,0.301259661,8,646,0.070347933,7,638,0.288962464,8
E29107,Callow,Mayo,378,-0.017346143,7,412,-0.152254345,6,397,-0.691744548,5
E29108,Cloonmore,Mayo,504,0.342148321,8,492,0.456469099,8,438,0.896162333,9
E29109,Coolnaha,Mayo,496,-0.501441137,5,503,-0.752494704,4,511,-1.041812747,3
E29110,Cuildoo,Mayo,380,1.689112493,9,373,2.090563091,10,349,1.215194005,9
E29111,Doocastle,Mayo,419,-0.396236251,6,377,0.155884563,7,366,0.442346495,8
E29112,Kilbeagh,Mayo,1057,0.557537373,8,1078,0.2887241,7,1006,0.687922188,8
E29113,Kilkelly,Mayo,905,0.66078005,8,958,0.980575164,9,911,0.549664509,8
E29114,Killedan,Mayo,707,-0.172213565,6,733,-0.636033764,5,693,0.021132058,7
E29115,Kilmovee,Mayo,633,0.498138757,8,687,0.267619971,7,654,1.087306749,9
E29116,Kiltamagh,Mayo,1534,0.243300973,7,1510,0.235137032,7,1424,-0.129495799,7
E29117,Meelick,Mayo,565,0.150464318,7,591,-0.214660542,6,565,0.083082066,7
E29118,Sonnagh,Mayo,1287,0.74676407,8,1124,-0.163311532,6,1166,0.496590152,8
E29119,Swineford,Mayo,2682,0.771332776,8,2622,0.768324461,8,2527,0.910805035,9
E29120,Toocananagh,Mayo,378,1.229708652,9,426,-0.000289799,7,428,1.127897682,9
E29121,Toomore,Mayo,1410,0.464230679,8,1621,0.644050979,8,1591,0.701191186,8
E29122,Tumgesh,Mayo,326,0.703930803,8,360,0.220479499,7,366,0.310376278,8
E29123,Urlaur,Mayo,527,-0.630648221,5,543,-0.238809806,6,494,0.252804585,7
E29124,Acaill,Mayo,932,1.362809762,9,896,1.253058411,9,845,1.061361696,9
E29125,Aghagower North,Mayo,849,-0.475555393,5,994,-0.629940253,5,1008,-0.56490607,5
E29126,Aghagower South,Mayo,131,0.45898302,8,116,0.985589407,9,108,0.294345541,8
E29127,Aillemore,Mayo,353,-0.367755282,6,341,-0.229842518,6,355,-0.833030923,4
E29128,Ballycroy North,Mayo,306,2.477586314,10,320,1.769139239,9,303,1.469488679,9
E29129,Ballycroy South,Mayo,373,2.671627301,10,343,2.544452576,10,333,2.908080971,10
E29131,Clare Island,Mayo,194,2.970407236,10,221,1.800236326,9,210,0.557123532,8
E29132,Clogher,Mayo,776,0.331629884,8,870,-0.247312874,6,873,-0.617608306,5
E29133,An Corrán,Mayo,700,1.701531865,9,726,1.465476994,9,673,0.728953739,8
E29134,Croaghpatrick,Mayo,563,-0.83044508,4,572,-1.00334723,3,578,-1.114026032,3
E29135,Derryloughan,Mayo,579,-0.245829431,6,654,-0.655260262,5,690,-1.098627968,3
E29136,Dumha Éige,Mayo,662,2.172758511,10,626,1.208200262,9,623,2.107463164,10
E29137,Drummin,Mayo,190,1.18864869,9,183,0.634278824,8,181,0.982438161,9
E29138,Emlagh,Mayo,255,-1.12790505,3,306,-0.843030816,4,325,-1.466898456,2
E29139,Erriff,Mayo,104,-0.920054507,4,125,-0.950648592,3,122,-1.266709979,2
E29140,Glenhest,Mayo,228,0.029091457,7,235,-0.107734541,6,248,-0.254714009,6
E29141,Islandeady,Mayo,1000,-0.69276344,5,1008,-0.363123454,6,1001,-0.803083638,4
E29142,Kilgeever,Mayo,105,1.639910458,9,114,-0.331276011,6,108,-0.228787614,6
E29143,Kilmaclasser,Mayo,534,-0.586173476,5,560,0.400890686,8,639,0.151774431,7
E29144,Kilmeena,Mayo,1445,-0.99505324,3,1546,-0.811675186,4,1512,-0.646924215,5
E29145,Kilsallagh,Mayo,501,-0.55753403,5,585,-0.242396803,6,531,-0.553525409,5
E29146,Knappagh,Mayo,645,0.16366971,7,751,-0.186130959,6,766,0.21726589,7
E29147,Louisburgh,Mayo,811,-0.41930359,6,983,-0.020502503,7,958,-0.037540739,7
E29148,Newport East,Mayo,1021,0.564133195,8,1133,0.296028598,7,1164,-0.173477345,6
E29149,Newport West,Mayo,790,-0.3236604,6,780,-0.203911723,6,810,0.350491459,8
E29150/29130,Owennadornaun/Bundorragha,Mayo,151,-0.605930172,5,160,-1.095918799,3,180,-0.671884011,5
E29151,Slievemahanagh,Mayo,429,-0.258085258,6,456,-0.261226439,6,454,-0.550657417,5
E29152,Slievemore,Mayo,1052,1.599543876,9,1072,1.34404627,9,991,1.165860651,9
E29153,Srahmore,Mayo,131,0.628717858,8,128,-0.201396422,6,142,0.691636783,8
E29154,Westport Rural,Mayo,1463,-1.253284135,2,1577,-1.190908221,3,1521,-1.339196062,2
E30001,Athlone West Rural,Roscommon,3122,-0.261543325,6,4450,0.276692189,7,4978,0.584813265,8
E30002,Ballydangan,Roscommon,653,-0.845477653,4,702,-1.151720656,3,720,-1.239308907,2
E30003,Ballynamona,Roscommon,504,-0.943510349,4,538,-0.484446772,5,506,-0.80742144,4
E30004,Caltragh,Roscommon,251,-0.603182261,5,275,-0.964070034,3,260,-0.908460129,4
E30005,Carnagh,Roscommon,693,-1.716977284,1,777,-1.434971559,2,809,-1.382476764,2
E30006,Carrowreagh,Roscommon,468,-0.862410525,4,534,-0.392751923,6,525,-1.120528774,3
E30007,Castlesampson,Roscommon,342,-0.27047824,6,394,-1.511976172,2,413,-0.771905307,4
E30008,Cloonburren,Roscommon,232,-0.900447341,4,244,-0.169083222,6,231,-0.120218002,7
E30009,Cloonown,Roscommon,237,-0.587545166,5,243,-0.727828898,4,268,-1.405864823,2
E30010,Crannagh,Roscommon,1148,-1.089624093,3,1177,-1.570593087,1,1171,-1.263369801,2
E30011,Creagh,Roscommon,1084,-1.411662915,2,1035,-1.142498009,3,998,-1.006761901,3
E30012,Culliagh,Roscommon,191,-1.212933562,2,204,-1.161839853,3,208,-0.761933712,4
E30013,Drumlosh,Roscommon,319,-1.204177112,2,323,-1.195050858,3,336,-1.396300002,2
E30014,Dysart,Roscommon,229,-0.58435284,5,242,-0.520998369,5,243,-0.164978711,6
E30015,Kilcar,Roscommon,334,-1.117780414,3,369,-0.257976483,6,362,-0.874745161,4
E30016,Kiltoom,Roscommon,1614,-1.824913016,1,1656,-1.965244007,1,1630,-1.725724822,1
E30017,Lecarrow,Roscommon,311,-1.09257473,3,314,-0.704767955,4,334,-0.940577769,3
E30018,Moore,Roscommon,278,-0.36740795,6,310,-0.5947897,5,308,-0.970799571,3
E30019,Rockhill,Roscommon,333,-1.733908604,1,374,-2.031268446,1,410,-1.388586034,2
E30020,Taghboy,Roscommon,402,1.109664092,9,473,1.161117619,9,513,2.053531988,9
E30021,Taghmaconnell,Roscommon,254,-1.733542334,1,276,-1.423762204,2,271,-0.944324648,3
E30022,Thomastown,Roscommon,743,-1.007396454,3,738,-1.208265672,2,736,-1.617562864,1
E30023,Turrock,Roscommon,317,-1.575707284,1,347,-1.374715205,2,334,-1.266411449,2
E30024,Aghafin,Roscommon,130,-0.067105841,7,135,1.489115392,9,142,-0.32508176,6
E30026,Aughrim East,Roscommon,204,-1.404243567,2,227,-1.140761111,3,222,-1.090991583,3
E30027,Aughrim West,Roscommon,187,-0.991496213,3,188,-1.706273979,1,172,-0.91397281,4
E30028,Ballyfarnan,Roscommon,215,0.609139104,8,247,1.477032047,9,234,2.09348436,10
E30029,Ballyfermoyle,Roscommon,135,-0.004186711,7,155,-0.898477638,4,164,-0.651483611,5
E30030,Boyle Rural,Roscommon,1366,-1.32672789,2,1533,-0.791121699,4,1599,-0.358448367,6
E30031,Boyle Urban,Roscommon,1599,3.369959479,10,1459,2.938519967,10,1501,3.479626741,10
E30032,Breedoge,Roscommon,257,-0.816437747,4,239,0.021863564,7,241,-0.155015997,6
E30033,Cloonteen,Roscommon,284,-1.449925525,2,291,-1.192679349,3,274,-0.728762356,4
E30034,Creeve,Roscommon,126,-0.488985281,5,169,-0.827390234,4,120,-1.210806032,2
E30035,Croghan,Roscommon,269,-1.547767237,1,359,-1.606385414,1,379,-1.110492093,3
E30036,Crossna,Roscommon,187,-0.290986631,6,207,-1.660916933,1,187,-0.160921077,6
E30037,Danesfort,Roscommon,758,-0.627442334,5,865,-0.016648302,7,827,-0.266926758,6
E30038,Estersnow,Roscommon,97,-0.640221289,5,88,-0.031907084,7,87,-0.694487472,5
E30039,Keadew,Roscommon,481,0.710416931,8,486,0.490941912,8,535,0.232285709,7
E30040,Kilbryan,Roscommon,304,-0.823849825,4,321,-1.079481273,3,325,-0.599310687,5
E30041,Kilcolagh,Roscommon,86,-0.500325333,5,126,-0.179403239,6,148,0.554179624,8
E30042,Killukin,Roscommon,256,-1.219185025,2,286,-1.434039272,2,274,-1.13691946,3
E30043,Killummod,Roscommon,90,0.06779686,7,107,-1.123032218,3,120,-0.872622658,4
E30044,Kilmacumsy,Roscommon,253,-1.318887184,2,319,-0.575440779,5,310,-0.8191984,4
E30045,Kilmore,Roscommon,159,-0.909924996,4,184,-1.051813626,3,178,-1.596158775,1
E30046/30048,Lisgarve/Mantua,Roscommon,220,-1.286348993,2,237,-0.977485735,3,226,-0.243082447,6
E30047/30025,Lough Allen/Altagowlan,Roscommon,309,1.474282699,9,312,2.383810759,10,276,1.646305711,9
E30049,Oakport,Roscommon,246,-1.494987772,1,319,-1.235171823,2,413,-0.69703085,5
E30050,Rockingham,Roscommon,339,-1.627264486,1,345,-1.374121389,2,337,-1.159562617,2
E30051,Rushfield,Roscommon,436,-1.420992047,2,425,-1.400589678,2,376,-1.378847174,2
E30052,Tivannagh,Roscommon,253,-1.066687726,3,285,-1.189966362,3,259,-0.965503326,3
E30053,Tumna North,Roscommon,181,-0.269635736,6,178,0.194640935,7,166,0.252881892,7
E30054,Tumna South,Roscommon,192,-0.0532526,7,204,-0.291672401,6,191,-0.427854111,6
E30055,Artagh North,Roscommon,799,0.24101233,7,850,0.397152217,8,831,0.867127601,8
E30056,Artagh South,Roscommon,444,0.364535727,8,458,0.70507301,8,450,0.92334109,9
E30057,Ballaghaderreen,Roscommon,2740,1.540630378,9,2768,1.978143951,9,2726,2.541774623,10
E30058,Ballinlough,Roscommon,1027,0.159310855,7,1013,0.436723475,8,992,0.406090092,8
E30059,Ballintober,Roscommon,686,-0.927020433,4,758,-0.76185711,4,736,-0.045817234,7
E30060,Baslick,Roscommon,152,1.511187898,9,163,0.415446761,8,155,2.053404764,9
E30061,Bellanagare,Roscommon,575,-0.647510383,5,629,-0.04794017,7,640,-0.33411644,6
E30062,Buckill,Roscommon,371,-0.458012494,5,374,-0.26220177,6,334,-0.430170468,6
E30063,Carrowduff,Roscommon,216,-0.443818169,6,203,-0.96810261,3,232,-0.597236156,5
E30064,Castleplunket,Roscommon,514,-0.049834779,7,512,-0.132655264,6,519,0.182449002,7
E30065,Castlereagh,Roscommon,2844,0.96765364,9,3077,2.742251433,10,2971,2.025855142,9
E30066,Castleteheen,Roscommon,314,-0.88605687,4,353,-0.906027138,3,335,-1.189595903,2
E30067,Cloonfower,Roscommon,306,0.65587894,8,359,0.534658402,8,321,0.867036818,8
E30068,Coolougher,Roscommon,506,-0.416710613,6,491,-0.092481582,7,503,0.308451859,8
E30069,Edmondstown,Roscommon,435,0.148754214,7,446,1.078590346,9,418,0.172225394,7
E30070,Fairymount,Roscommon,366,-0.971060919,3,359,-0.96372681,3,313,-0.171008762,6
E30071,Frenchpark,Roscommon,886,0.399929777,8,860,1.303193215,9,897,1.402293164,9
E30072,Kiltullagh,Roscommon,1028,-0.22599855,6,1134,0.881196476,8,1061,0.559498898,8
E30073,Loughglinn,Roscommon,699,1.114513804,9,727,1.5947819,9,689,1.30318549,9
E30074,Annaghmore,Roscommon,327,-0.204016341,6,325,0.047274415,7,295,-0.083381289,7
E30075,Athleague East,Roscommon,407,-1.244234008,2,458,-1.168488576,3,447,-1.048440946,3
E30076,Athleague West,Roscommon,493,0.02183925,7,552,0.775004645,8,536,0.618140498,8
E30077,Ballygarden,Roscommon,207,-0.757378206,4,220,-1.624013706,1,194,-0.954972456,3
E30078,Bumlin,Roscommon,359,-0.16847539,6,408,-0.503176018,5,472,-1.446130919,2
E30079,Cams,Roscommon,471,-1.368687707,2,494,-1.373269436,2,471,-1.08379105,3
E30080,Cloonfinlough,Roscommon,188,-0.682419642,5,201,-1.163075305,3,174,-1.132442836,3
E30081,Cloontuskert,Roscommon,1057,-0.251968707,6,1238,0.406971556,8,1273,0.781269879,8
E30082,Cloonygormican,Roscommon,413,-0.921905289,4,451,-0.399971351,5,455,-0.612555181,5
E30083,Cloonyquin,Roscommon,289,-0.889739825,4,288,-0.88475546,4,264,-0.471630777,5
E30084,Creeve,Roscommon,151,-0.224287128,6,116,-1.548854226,1,162,0.032791907,7
E30085,Cregga,Roscommon,172,-1.58685537,1,164,-1.16792778,3,155,-1.362519565,2
E30086,Drumdaff,Roscommon,440,-0.195048248,6,434,-1.155822445,3,445,-1.35896546,2
E30087,Dunamon,Roscommon,317,-0.99809504,3,360,-1.079491781,3,332,-0.831615773,4
E30088,Elia,Roscommon,133,-0.78280997,4,127,0.022100808,7,135,-0.622974453,5
E30089,Elphin,Roscommon,769,1.603938909,9,794,2.176719977,10,764,1.877373532,9
E30090,Fuerty,Roscommon,693,-1.620556211,1,713,-1.628837426,1,700,-1.466451067,2
E30091,Kilbride North,Roscommon,380,-1.038922527,3,372,-0.98123374,3,407,-1.482726969,1
E30092,Kilbride South,Roscommon,336,-0.813657083,4,395,-1.055366356,3,388,-0.595098959,5
E30093,Kilgefin,Roscommon,285,-0.373958852,6,316,-0.912534785,3,318,-0.553779822,5
E30094,Kilglass North,Roscommon,397,0.094119743,7,392,0.233890511,7,435,0.291789876,8
E30095,Kilglass South,Roscommon,312,-1.195154168,2,322,-0.404473923,5,313,-0.488080569,5
E30096,Killavackan,Roscommon,190,-0.574698717,5,231,-0.712539116,4,208,-0.997568856,3
E30097,Killukin,Roscommon,224,-0.697530309,5,207,-0.745646584,4,193,-1.068859706,3
E30098,Kilteevan,Roscommon,444,-0.682890414,5,522,-1.953958516,1,529,-1.708499012,1
E30099,Lackan,Roscommon,320,-1.469263635,1,388,-1.689102929,1,368,-1.492591578,1
E30100,Lismaha,Roscommon,342,-1.704085658,1,370,-0.996995112,3,356,-1.083499165,3
E30101,Lissonuffy,Roscommon,174,0.068406999,7,164,-0.780152928,4,169,-1.00877692,3
E30102,Mote,Roscommon,748,-1.228419984,2,902,-1.616388957,1,944,-1.634135531,1
E30103,Ogulla,Roscommon,227,-0.695088812,5,330,0.613832469,8,340,-0.125243786,7
E30104,Roosky,Roscommon,586,-0.138278103,7,707,0.719253195,8,708,0.457612063,8
E30105,Roscommon Rural,Roscommon,4178,-0.426293354,6,4782,-0.163051918,6,4929,-0.007560205,7
E30106,Roscommon Urban,Roscommon,1677,1.979250948,9,1701,2.351500075,10,1723,3.2212452,10
